Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
2019-10-22 13:00:00,N.Y.C.,61761,23.81,2.18,-0.01
2019-10-22 14:00:00,N.Y.C.,61761,23.53,2.15,-0.04
2019-10-22 15:00:00,N.Y.C.,61761,24.23,2.24,0.0
2019-10-22 16:00:00,N.Y.C.,61761,25.63,2.33,0.0
2019-10-22 17:00:00,N.Y.C.,61761,30.82,2.75,0.0
2019-10-22 18:00:00,N.Y.C.,61761,33.55,3.08,0.0
2019-10-22 19:00:00,N.Y.C.,61761,32.17,2.84,0.0
2019-10-22 20:00:00,N.Y.C.,61761,25.05,2.6,0.0
2019-10-22 21:00:00,N.Y.C.,61761,21.79,2.28,0.0
2019-10-22 22:00:00,N.Y.C.,61761,17.68,1.78,0.0
2019-10-22 23:00:00,N.Y.C.,61761,17.24,1.62,0.0
2019-10-23 00:00:00,N.Y.C.,61761,14.59,1.0,-3.09
2019-10-23 01:00:00,N.Y.C.,61761,14.87,0.97,-3.4
2019-10-23 02:00:00,N.Y.C.,61761,14.0,0.92,-2.57
2019-10-23 03:00:00,N.Y.C.,61761,13.07,0.92,-1.64
2019-10-23 04:00:00,N.Y.C.,61761,13.07,0.93,-1.63
2019-10-23 05:00:00,N.Y.C.,61761,13.98,1.01,-2.09
2019-10-23 06:00:00,N.Y.C.,61761,18.62,1.75,0.0
2019-10-23 07:00:00,N.Y.C.,61761,23.23,2.36,0.0
2019-10-23 08:00:00,N.Y.C.,61761,22.14,2.34,-1.04
2019-10-23 09:00:00,N.Y.C.,61761,22.95,2.24,-2.6
2019-10-23 10:00:00,N.Y.C.,61761,22.32,2.08,-3.2
2019-10-23 11:00:00,N.Y.C.,61761,22.65,1.87,-5.43
2019-10-23 12:00:00,N.Y.C.,61761,21.71,1.74,-5.57
2019-10-23 13:00:00,N.Y.C.,61761,23.24,1.7,-7.71
2019-10-23 14:00:00,N.Y.C.,61761,22.83,1.53,-8.58
2019-10-23 15:00:00,N.Y.C.,61761,22.96,1.63,-7.7
2019-10-23 16:00:00,N.Y.C.,61761,22.87,2.09,-4.1
2019-10-23 17:00:00,N.Y.C.,61761,25.06,2.76,-0.41
2019-10-23 18:00:00,N.Y.C.,61761,30.82,3.5,-0.02
2019-10-23 19:00:00,N.Y.C.,61761,28.76,3.13,-0.01
2019-10-23 20:00:00,N.Y.C.,61761,23.11,2.57,-0.18
2019-10-23 21:00:00,N.Y.C.,61761,19.99,2.23,-0.2
2019-10-23 22:00:00,N.Y.C.,61761,17.01,1.82,-0.01
2019-10-23 23:00:00,N.Y.C.,61761,17.27,1.45,-2.86
2019-10-24 00:00:00,N.Y.C.,61761,14.86,1.31,-0.84
2019-10-24 01:00:00,N.Y.C.,61761,14.04,1.27,0.0
2019-10-24 02:00:00,N.Y.C.,61761,13.3,1.15,0.0
2019-10-24 03:00:00,N.Y.C.,61761,12.64,1.08,0.0
2019-10-24 04:00:00,N.Y.C.,61761,13.38,1.08,0.0
2019-10-24 05:00:00,N.Y.C.,61761,15.95,1.29,0.0
2019-10-24 06:00:00,N.Y.C.,61761,20.26,1.72,0.0
2019-10-24 07:00:00,N.Y.C.,61761,23.43,2.13,0.0
2019-10-24 08:00:00,N.Y.C.,61761,23.19,2.09,-1.15
2019-10-24 09:00:00,N.Y.C.,61761,24.27,2.03,-2.66
2019-10-24 10:00:00,N.Y.C.,61761,22.94,1.82,-3.14
2019-10-24 11:00:00,N.Y.C.,61761,22.77,1.85,-2.83
2019-10-24 12:00:00,N.Y.C.,61761,22.66,1.75,-3.37
2019-10-24 13:00:00,N.Y.C.,61761,23.39,1.8,-3.9
2019-10-24 14:00:00,N.Y.C.,61761,23.58,1.82,-3.76
2019-10-24 15:00:00,N.Y.C.,61761,23.71,1.86,-3.27
2019-10-24 16:00:00,N.Y.C.,61761,24.78,2.09,-3.51
2019-10-24 17:00:00,N.Y.C.,61761,25.96,2.56,-0.32
2019-10-24 18:00:00,N.Y.C.,61761,30.62,2.91,0.0
2019-10-24 19:00:00,N.Y.C.,61761,28.33,2.55,0.0
2019-10-24 20:00:00,N.Y.C.,61761,24.51,2.27,0.0
2019-10-24 21:00:00,N.Y.C.,61761,20.2,1.94,0.0
2019-10-24 22:00:00,N.Y.C.,61761,19.16,1.82,-0.01
2019-10-24 23:00:00,N.Y.C.,61761,17.98,1.65,0.0
2019-10-25 00:00:00,N.Y.C.,61761,16.81,1.36,0.0
2019-10-25 01:00:00,N.Y.C.,61761,15.22,1.21,0.0
2019-10-25 02:00:00,N.Y.C.,61761,14.17,1.07,0.0
2019-10-25 03:00:00,N.Y.C.,61761,14.07,1.07,0.0
2019-10-25 04:00:00,N.Y.C.,61761,14.61,1.09,0.0
2019-10-25 05:00:00,N.Y.C.,61761,16.91,1.24,0.0
2019-10-25 06:00:00,N.Y.C.,61761,22.21,1.72,0.0
2019-10-25 07:00:00,N.Y.C.,61761,23.96,2.24,0.0
2019-10-25 08:00:00,N.Y.C.,61761,23.78,2.41,-0.02
2019-10-25 09:00:00,N.Y.C.,61761,24.06,2.27,-1.87
2019-10-25 10:00:00,N.Y.C.,61761,23.32,2.15,-2.33
2019-10-25 11:00:00,N.Y.C.,61761,22.76,2.11,-2.45
2019-10-25 12:00:00,N.Y.C.,61761,22.89,2.03,-3.66
2019-10-25 13:00:00,N.Y.C.,61761,23.31,2.03,-4.18
2019-10-25 14:00:00,N.Y.C.,61761,22.97,2.04,-3.9
2019-10-25 15:00:00,N.Y.C.,61761,22.98,2.06,-3.87
2019-10-25 16:00:00,N.Y.C.,61761,24.15,2.3,-3.26
2019-10-25 17:00:00,N.Y.C.,61761,25.75,2.67,-1.5
2019-10-25 18:00:00,N.Y.C.,61761,30.01,3.07,0.0
2019-10-25 19:00:00,N.Y.C.,61761,24.99,2.46,0.0
2019-10-25 20:00:00,N.Y.C.,61761,22.95,2.39,0.0
2019-10-25 21:00:00,N.Y.C.,61761,20.32,2.11,0.0
2019-10-25 22:00:00,N.Y.C.,61761,18.25,1.78,0.0
2019-10-25 23:00:00,N.Y.C.,61761,16.54,1.58,0.0
2019-10-26 00:00:00,N.Y.C.,61761,16.24,1.45,-0.73
2019-10-26 01:00:00,N.Y.C.,61761,14.12,1.13,-1.92
2019-10-26 02:00:00,N.Y.C.,61761,13.43,1.12,-1.22
2019-10-26 03:00:00,N.Y.C.,61761,12.47,1.08,-0.38
2019-10-26 04:00:00,N.Y.C.,61761,12.51,1.1,-0.16
2019-10-26 05:00:00,N.Y.C.,61761,13.25,1.14,0.0
2019-10-26 06:00:00,N.Y.C.,61761,16.0,1.36,0.0
2019-10-26 07:00:00,N.Y.C.,61761,16.77,1.43,0.0
2019-10-26 08:00:00,N.Y.C.,61761,18.33,1.64,0.0
2019-10-26 09:00:00,N.Y.C.,61761,18.72,1.7,0.0
2019-10-26 10:00:00,N.Y.C.,61761,17.54,1.61,0.0
2019-10-26 11:00:00,N.Y.C.,61761,17.32,1.66,0.0
2019-10-26 12:00:00,N.Y.C.,61761,17.08,1.61,0.0
2019-10-26 13:00:00,N.Y.C.,61761,15.69,1.5,0.0
2019-10-26 14:00:00,N.Y.C.,61761,14.47,1.41,0.0
2019-10-26 15:00:00,N.Y.C.,61761,14.73,1.45,0.0
2019-10-26 16:00:00,N.Y.C.,61761,16.85,1.67,0.0
2019-10-26 17:00:00,N.Y.C.,61761,20.2,2.05,0.0
2019-10-26 18:00:00,N.Y.C.,61761,23.52,2.37,0.0
2019-10-26 19:00:00,N.Y.C.,61761,22.21,2.27,0.0
2019-10-26 20:00:00,N.Y.C.,61761,19.15,2.0,0.0
2019-10-26 21:00:00,N.Y.C.,61761,17.59,1.81,0.0
2019-10-26 22:00:00,N.Y.C.,61761,16.3,1.69,0.0
2019-10-26 23:00:00,N.Y.C.,61761,16.26,1.26,-3.89
2019-10-27 00:00:00,N.Y.C.,61761,15.0,1.07,-3.4
2019-10-27 01:00:00,N.Y.C.,61761,13.3,1.03,-1.79
2019-10-27 02:00:00,N.Y.C.,61761,12.71,0.87,-2.82
2019-10-27 03:00:00,N.Y.C.,61761,12.17,0.81,-2.97
2019-10-27 04:00:00,N.Y.C.,61761,11.97,0.75,-3.3
2019-10-27 05:00:00,N.Y.C.,61761,11.84,0.78,-2.76
2019-10-27 06:00:00,N.Y.C.,61761,15.03,0.98,-3.58
2019-10-27 07:00:00,N.Y.C.,61761,15.99,0.96,-4.52
2019-10-27 08:00:00,N.Y.C.,61761,15.98,1.37,-1.66
2019-10-27 09:00:00,N.Y.C.,61761,17.89,1.73,-0.53
2019-10-27 10:00:00,N.Y.C.,61761,18.1,1.84,0.0
2019-10-27 11:00:00,N.Y.C.,61761,18.68,1.91,0.0
2019-10-27 12:00:00,N.Y.C.,61761,18.3,1.92,0.0
2019-10-27 13:00:00,N.Y.C.,61761,17.96,1.87,0.0
2019-10-27 14:00:00,N.Y.C.,61761,16.93,1.77,-0.26
2019-10-27 15:00:00,N.Y.C.,61761,17.03,1.59,-2.15
2019-10-27 16:00:00,N.Y.C.,61761,19.2,1.9,-1.85
2019-10-27 17:00:00,N.Y.C.,61761,21.87,2.38,0.0
2019-10-27 18:00:00,N.Y.C.,61761,26.17,2.74,0.0
2019-10-27 19:00:00,N.Y.C.,61761,23.8,2.53,0.0
2019-10-27 20:00:00,N.Y.C.,61761,20.72,2.29,0.0
2019-10-27 21:00:00,N.Y.C.,61761,18.38,2.0,0.0
2019-10-27 22:00:00,N.Y.C.,61761,16.06,1.69,0.0
2019-10-27 23:00:00,N.Y.C.,61761,14.72,1.45,-0.04
2019-10-28 00:00:00,N.Y.C.,61761,14.23,1.06,-2.59
2019-10-28 01:00:00,N.Y.C.,61761,11.48,0.96,0.0
2019-10-28 02:00:00,N.Y.C.,61761,9.93,0.74,0.0
2019-10-28 03:00:00,N.Y.C.,61761,9.34,0.7,0.0
2019-10-28 04:00:00,N.Y.C.,61761,10.13,0.73,0.0
2019-10-28 05:00:00,N.Y.C.,61761,11.44,0.92,0.0
2019-10-28 06:00:00,N.Y.C.,61761,18.78,1.66,0.0
2019-10-28 07:00:00,N.Y.C.,61761,20.22,1.89,0.0
2019-10-28 08:00:00,N.Y.C.,61761,20.2,2.07,-0.13
2019-10-28 09:00:00,N.Y.C.,61761,21.94,2.08,-1.8
2019-10-28 10:00:00,N.Y.C.,61761,22.09,2.2,-0.95
2019-10-28 11:00:00,N.Y.C.,61761,21.64,2.05,-1.43
2019-10-28 12:00:00,N.Y.C.,61761,20.96,1.91,-2.0
2019-10-28 13:00:00,N.Y.C.,61761,20.89,1.86,-2.3
2019-10-28 14:00:00,N.Y.C.,61761,20.71,1.76,-2.96
2019-10-28 15:00:00,N.Y.C.,61761,20.95,1.9,-2.26
2019-10-28 16:00:00,N.Y.C.,61761,21.16,2.04,-1.56
2019-10-28 17:00:00,N.Y.C.,61761,24.51,2.49,0.0
2019-10-28 18:00:00,N.Y.C.,61761,29.13,2.96,0.0
2019-10-28 19:00:00,N.Y.C.,61761,28.64,2.95,0.0
2019-10-28 20:00:00,N.Y.C.,61761,22.55,2.29,0.0
2019-10-28 21:00:00,N.Y.C.,61761,19.15,1.9,0.0
2019-10-28 22:00:00,N.Y.C.,61761,16.98,1.6,0.0
2019-10-28 23:00:00,N.Y.C.,61761,15.63,1.48,0.0
2019-10-29 00:00:00,N.Y.C.,61761,14.74,1.02,-3.16
2019-10-29 01:00:00,N.Y.C.,61761,12.43,0.97,-0.95
2019-10-29 02:00:00,N.Y.C.,61761,12.39,0.93,-0.95
2019-10-29 03:00:00,N.Y.C.,61761,12.36,0.92,-0.93
2019-10-29 04:00:00,N.Y.C.,61761,12.88,0.91,-1.46
2019-10-29 05:00:00,N.Y.C.,61761,12.4,0.94,-1.28
2019-10-29 06:00:00,N.Y.C.,61761,19.01,1.7,0.0
2019-10-29 07:00:00,N.Y.C.,61761,21.6,2.18,0.0
2019-10-29 08:00:00,N.Y.C.,61761,22.87,2.41,0.0
2019-10-29 09:00:00,N.Y.C.,61761,22.37,2.41,-0.01
2019-10-29 10:00:00,N.Y.C.,61761,22.14,2.4,-0.05
2019-10-29 11:00:00,N.Y.C.,61761,21.99,2.37,-0.2
2019-10-29 12:00:00,N.Y.C.,61761,21.52,2.2,-1.17
2019-10-29 13:00:00,N.Y.C.,61761,21.7,2.1,-1.94
2019-10-29 14:00:00,N.Y.C.,61761,21.7,2.1,-2.2
2019-10-29 15:00:00,N.Y.C.,61761,21.35,2.09,-1.69
2019-10-29 16:00:00,N.Y.C.,61761,22.49,2.26,-1.25
2019-10-29 17:00:00,N.Y.C.,61761,25.65,2.64,-0.02
2019-10-29 18:00:00,N.Y.C.,61761,28.63,2.88,0.0
2019-10-29 19:00:00,N.Y.C.,61761,25.56,2.57,0.0
2019-10-29 20:00:00,N.Y.C.,61761,22.36,2.36,0.0
2019-10-29 21:00:00,N.Y.C.,61761,18.91,1.93,0.0
2019-10-29 22:00:00,N.Y.C.,61761,16.27,1.56,0.0
2019-10-29 23:00:00,N.Y.C.,61761,15.72,1.47,0.0
2019-10-30 00:00:00,N.Y.C.,61761,16.73,1.08,-4.85
2019-10-30 01:00:00,N.Y.C.,61761,15.61,1.05,-3.96
2019-10-30 02:00:00,N.Y.C.,61761,14.99,1.01,-3.3
2019-10-30 03:00:00,N.Y.C.,61761,14.67,1.0,-3.11
2019-10-30 04:00:00,N.Y.C.,61761,14.65,0.98,-2.94
2019-10-30 05:00:00,N.Y.C.,61761,15.32,1.13,-2.26
2019-10-30 06:00:00,N.Y.C.,61761,22.74,2.09,0.0
2019-10-30 07:00:00,N.Y.C.,61761,23.53,2.37,0.0
2019-10-30 08:00:00,N.Y.C.,61761,23.02,2.46,-0.05
2019-10-30 09:00:00,N.Y.C.,61761,23.8,2.46,-1.02
2019-10-30 10:00:00,N.Y.C.,61761,24.13,2.57,-0.52
2019-10-30 11:00:00,N.Y.C.,61761,23.96,2.53,-0.55
2019-10-30 12:00:00,N.Y.C.,61761,23.33,2.4,-1.6
2019-10-30 13:00:00,N.Y.C.,61761,22.94,2.39,-1.1
2019-10-30 14:00:00,N.Y.C.,61761,23.72,2.4,-1.95
2019-10-30 15:00:00,N.Y.C.,61761,23.13,2.48,-0.77
2019-10-30 16:00:00,N.Y.C.,61761,25.61,2.76,-0.61
2019-10-30 17:00:00,N.Y.C.,61761,28.33,3.06,0.0
2019-10-30 18:00:00,N.Y.C.,61761,30.76,3.39,0.0
2019-10-30 19:00:00,N.Y.C.,61761,26.55,2.89,0.0
2019-10-30 20:00:00,N.Y.C.,61761,22.43,2.47,-0.01
2019-10-30 21:00:00,N.Y.C.,61761,20.39,2.1,-0.01
2019-10-30 22:00:00,N.Y.C.,61761,18.31,1.77,0.0
2019-10-30 23:00:00,N.Y.C.,61761,17.38,1.65,-0.99
2019-10-31 00:00:00,N.Y.C.,61761,15.94,1.27,-2.29
2019-10-31 01:00:00,N.Y.C.,61761,14.12,1.06,-2.51
2019-10-31 02:00:00,N.Y.C.,61761,13.83,1.02,-2.26
2019-10-31 03:00:00,N.Y.C.,61761,12.93,1.01,-1.37
2019-10-31 04:00:00,N.Y.C.,61761,14.02,1.05,-2.0
2019-10-31 05:00:00,N.Y.C.,61761,14.89,1.24,-1.21
2019-10-31 06:00:00,N.Y.C.,61761,21.97,1.54,-4.87
2019-10-31 07:00:00,N.Y.C.,61761,22.4,2.34,-0.01
2019-10-31 08:00:00,N.Y.C.,61761,22.92,2.36,-1.23
2019-10-31 09:00:00,N.Y.C.,61761,26.4,2.43,-4.4
2019-10-31 10:00:00,N.Y.C.,61761,25.99,2.45,-3.62
2019-10-31 11:00:00,N.Y.C.,61761,25.79,2.41,-3.74
2019-10-31 12:00:00,N.Y.C.,61761,25.72,2.54,-2.84
2019-10-31 13:00:00,N.Y.C.,61761,25.71,2.53,-3.13
2019-10-31 14:00:00,N.Y.C.,61761,25.42,2.5,-3.04
2019-10-31 15:00:00,N.Y.C.,61761,25.03,2.47,-2.75
2019-10-31 16:00:00,N.Y.C.,61761,25.1,2.56,-1.51
2019-10-31 17:00:00,N.Y.C.,61761,27.59,2.95,-1.02
2019-10-31 18:00:00,N.Y.C.,61761,28.09,3.12,-0.43
2019-10-31 19:00:00,N.Y.C.,61761,25.67,2.88,-0.13
2019-10-31 20:00:00,N.Y.C.,61761,23.02,2.46,-1.19
2019-10-31 21:00:00,N.Y.C.,61761,21.32,2.25,-0.79
2019-10-31 22:00:00,N.Y.C.,61761,18.85,1.89,-0.43
2019-10-31 23:00:00,N.Y.C.,61761,18.24,1.43,-4.14
2019-11-01 00:00:00,N.Y.C.,61761,16.53,0.59,-10.51
2019-11-01 01:00:00,N.Y.C.,61761,14.59,0.54,-8.98
2019-11-01 02:00:00,N.Y.C.,61761,13.97,0.53,-8.28
2019-11-01 03:00:00,N.Y.C.,61761,12.55,0.5,-7.09
2019-11-01 04:00:00,N.Y.C.,61761,13.0,0.48,-7.62
2019-11-01 05:00:00,N.Y.C.,61761,15.05,0.52,-9.38
2019-11-01 06:00:00,N.Y.C.,61761,20.06,0.91,-9.89
2019-11-01 07:00:00,N.Y.C.,61761,23.8,1.42,-8.89
2019-11-01 08:00:00,N.Y.C.,61761,22.05,2.16,-1.57
2019-11-01 09:00:00,N.Y.C.,61761,22.18,2.15,-2.21
2019-11-01 10:00:00,N.Y.C.,61761,21.41,1.97,-3.03
2019-11-01 11:00:00,N.Y.C.,61761,21.61,1.95,-3.96
2019-11-01 12:00:00,N.Y.C.,61761,20.45,1.89,-2.85
2019-11-01 13:00:00,N.Y.C.,61761,19.88,1.65,-4.55
2019-11-01 14:00:00,N.Y.C.,61761,19.85,1.63,-4.59
2019-11-01 15:00:00,N.Y.C.,61761,19.9,1.65,-4.81
2019-11-01 16:00:00,N.Y.C.,61761,21.49,1.93,-3.97
2019-11-01 17:00:00,N.Y.C.,61761,24.47,2.27,-3.9
2019-11-01 18:00:00,N.Y.C.,61761,25.54,2.19,-5.1
2019-11-01 19:00:00,N.Y.C.,61761,25.1,2.4,-2.85
2019-11-01 20:00:00,N.Y.C.,61761,22.41,2.24,-1.97
2019-11-01 21:00:00,N.Y.C.,61761,20.97,2.0,-1.76
2019-11-01 22:00:00,N.Y.C.,61761,19.12,2.02,0.0
2019-11-01 23:00:00,N.Y.C.,61761,18.78,1.45,-4.0
2019-11-02 00:00:00,N.Y.C.,61761,17.43,1.06,-4.81
2019-11-02 01:00:00,N.Y.C.,61761,15.62,1.02,-3.48
2019-11-02 02:00:00,N.Y.C.,61761,14.69,0.97,-3.02
2019-11-02 03:00:00,N.Y.C.,61761,14.42,0.98,-2.73
2019-11-02 04:00:00,N.Y.C.,61761,14.41,0.96,-2.73
2019-11-02 05:00:00,N.Y.C.,61761,15.08,0.99,-2.98
2019-11-02 06:00:00,N.Y.C.,61761,17.22,1.07,-4.68
2019-11-02 07:00:00,N.Y.C.,61761,19.48,1.07,-7.06
2019-11-02 08:00:00,N.Y.C.,61761,18.88,1.81,0.0
2019-11-02 09:00:00,N.Y.C.,61761,18.98,1.87,0.0
2019-11-02 10:00:00,N.Y.C.,61761,18.05,1.8,0.0
2019-11-02 11:00:00,N.Y.C.,61761,17.26,1.75,0.0
2019-11-02 12:00:00,N.Y.C.,61761,15.66,1.51,-0.79
2019-11-02 13:00:00,N.Y.C.,61761,14.65,1.49,0.0
2019-11-02 14:00:00,N.Y.C.,61761,13.87,1.39,0.0
2019-11-02 15:00:00,N.Y.C.,61761,13.65,1.35,0.0
2019-11-02 16:00:00,N.Y.C.,61761,15.46,1.38,-1.38
2019-11-02 17:00:00,N.Y.C.,61761,18.89,1.69,-2.28
2019-11-02 18:00:00,N.Y.C.,61761,24.21,2.33,-1.04
2019-11-02 19:00:00,N.Y.C.,61761,25.16,2.47,0.0
2019-11-02 20:00:00,N.Y.C.,61761,21.4,1.88,-2.99
2019-11-02 21:00:00,N.Y.C.,61761,20.0,1.88,-1.94
2019-11-02 22:00:00,N.Y.C.,61761,18.45,1.45,-3.95
2019-11-02 23:00:00,N.Y.C.,61761,18.17,1.15,-5.74
2019-11-03 00:00:00,N.Y.C.,61761,19.03,1.09,-6.85
2019-11-03 01:00:00,N.Y.C.,61761,17.44,0.99,-6.21
2019-11-03 01:00:00,N.Y.C.,61761,17.35,1.02,-5.72
2019-11-03 02:00:00,N.Y.C.,61761,16.64,0.87,-6.45
2019-11-03 03:00:00,N.Y.C.,61761,16.23,0.93,-5.7
2019-11-03 04:00:00,N.Y.C.,61761,16.63,0.99,-5.47
2019-11-03 05:00:00,N.Y.C.,61761,17.94,1.03,-6.19
2019-11-03 06:00:00,N.Y.C.,61761,18.5,1.1,-6.13
2019-11-03 07:00:00,N.Y.C.,61761,20.31,1.18,-7.46
2019-11-03 08:00:00,N.Y.C.,61761,20.49,1.74,-2.92
2019-11-03 09:00:00,N.Y.C.,61761,21.11,2.02,-0.87
2019-11-03 10:00:00,N.Y.C.,61761,19.15,1.66,-2.3
2019-11-03 11:00:00,N.Y.C.,61761,18.74,1.53,-3.52
2019-11-03 12:00:00,N.Y.C.,61761,17.97,1.31,-5.1
2019-11-03 13:00:00,N.Y.C.,61761,17.72,1.31,-4.82
2019-11-03 14:00:00,N.Y.C.,61761,17.63,1.23,-5.39
2019-11-03 15:00:00,N.Y.C.,61761,17.91,1.21,-6.37
2019-11-03 16:00:00,N.Y.C.,61761,22.87,1.49,-8.16
2019-11-03 17:00:00,N.Y.C.,61761,29.21,2.75,-2.7
2019-11-03 18:00:00,N.Y.C.,61761,29.55,2.71,-2.89
2019-11-03 19:00:00,N.Y.C.,61761,27.5,2.37,-5.05
2019-11-03 20:00:00,N.Y.C.,61761,25.04,2.18,-4.82
2019-11-03 21:00:00,N.Y.C.,61761,21.94,1.8,-5.6
2019-11-03 22:00:00,N.Y.C.,61761,20.23,1.29,-7.61
2019-11-03 23:00:00,N.Y.C.,61761,19.26,0.97,-9.25
2019-11-04 00:00:00,N.Y.C.,61761,18.24,1.21,-4.34
2019-11-04 01:00:00,N.Y.C.,61761,16.73,1.08,-4.34
2019-11-04 02:00:00,N.Y.C.,61761,15.85,1.01,-3.68
2019-11-04 03:00:00,N.Y.C.,61761,16.73,0.94,-4.95
2019-11-04 04:00:00,N.Y.C.,61761,16.67,1.05,-4.08
2019-11-04 05:00:00,N.Y.C.,61761,19.29,1.4,-3.17
2019-11-04 06:00:00,N.Y.C.,61761,24.98,2.11,-2.92
2019-11-04 07:00:00,N.Y.C.,61761,26.2,2.15,-3.99
2019-11-04 08:00:00,N.Y.C.,61761,26.09,2.52,-1.31
2019-11-04 09:00:00,N.Y.C.,61761,23.93,2.56,0.0
2019-11-04 10:00:00,N.Y.C.,61761,22.95,2.31,-1.26
2019-11-04 11:00:00,N.Y.C.,61761,21.16,2.02,-2.86
2019-11-04 12:00:00,N.Y.C.,61761,20.16,1.86,-3.52
2019-11-04 13:00:00,N.Y.C.,61761,19.96,1.82,-3.54
2019-11-04 14:00:00,N.Y.C.,61761,20.05,1.65,-5.21
2019-11-04 15:00:00,N.Y.C.,61761,20.83,1.51,-7.0
2019-11-04 16:00:00,N.Y.C.,61761,25.28,1.84,-8.68
2019-11-04 17:00:00,N.Y.C.,61761,30.9,3.22,-1.5
2019-11-04 18:00:00,N.Y.C.,61761,30.43,3.0,-1.59
2019-11-04 19:00:00,N.Y.C.,61761,26.23,2.34,-4.4
2019-11-04 20:00:00,N.Y.C.,61761,24.1,1.8,-7.66
2019-11-04 21:00:00,N.Y.C.,61761,20.57,1.67,-5.22
2019-11-04 22:00:00,N.Y.C.,61761,17.77,1.14,-6.47
2019-11-04 23:00:00,N.Y.C.,61761,19.73,1.05,-9.31
2019-11-05 00:00:00,N.Y.C.,61761,18.55,0.93,-8.58
2019-11-05 01:00:00,N.Y.C.,61761,17.42,0.89,-7.83
2019-11-05 02:00:00,N.Y.C.,61761,16.61,0.85,-7.37
2019-11-05 03:00:00,N.Y.C.,61761,16.52,0.89,-6.76
2019-11-05 04:00:00,N.Y.C.,61761,17.3,0.94,-6.87
2019-11-05 05:00:00,N.Y.C.,61761,18.26,1.06,-6.06
2019-11-05 06:00:00,N.Y.C.,61761,26.84,1.29,-10.86
2019-11-05 07:00:00,N.Y.C.,61761,26.42,1.95,-5.89
2019-11-05 08:00:00,N.Y.C.,61761,23.95,2.35,-1.33
2019-11-05 09:00:00,N.Y.C.,61761,23.92,2.3,-2.14
2019-11-05 10:00:00,N.Y.C.,61761,23.17,2.38,-1.61
2019-11-05 11:00:00,N.Y.C.,61761,21.41,2.39,-0.06
2019-11-05 12:00:00,N.Y.C.,61761,20.95,2.31,-0.12
2019-11-05 13:00:00,N.Y.C.,61761,21.81,2.41,-0.42
2019-11-05 14:00:00,N.Y.C.,61761,20.91,2.34,0.0
2019-11-05 15:00:00,N.Y.C.,61761,21.56,2.36,-0.45
2019-11-05 16:00:00,N.Y.C.,61761,24.46,2.31,-4.25
2019-11-05 17:00:00,N.Y.C.,61761,32.4,3.55,0.0
2019-11-05 18:00:00,N.Y.C.,61761,34.07,3.03,-5.96
2019-11-05 19:00:00,N.Y.C.,61761,28.56,2.47,-5.85
2019-11-05 20:00:00,N.Y.C.,61761,25.27,2.48,-3.55
2019-11-05 21:00:00,N.Y.C.,61761,22.41,2.25,-2.57
2019-11-05 22:00:00,N.Y.C.,61761,19.41,1.7,-2.68
2019-11-05 23:00:00,N.Y.C.,61761,18.9,1.19,-6.53
2019-11-06 00:00:00,N.Y.C.,61761,17.33,1.02,-6.19
2019-11-06 01:00:00,N.Y.C.,61761,16.19,0.84,-6.61
2019-11-06 02:00:00,N.Y.C.,61761,14.92,0.79,-5.85
2019-11-06 03:00:00,N.Y.C.,61761,14.65,0.79,-5.53
2019-11-06 04:00:00,N.Y.C.,61761,15.82,0.81,-6.36
2019-11-06 05:00:00,N.Y.C.,61761,18.56,0.49,-12.83
2019-11-06 06:00:00,N.Y.C.,61761,25.15,0.89,-14.65
2019-11-06 07:00:00,N.Y.C.,61761,27.37,1.21,-13.96
2019-11-06 08:00:00,N.Y.C.,61761,25.71,1.48,-10.98
2019-11-06 09:00:00,N.Y.C.,61761,24.08,1.29,-11.87
2019-11-06 10:00:00,N.Y.C.,61761,23.04,1.29,-10.99
2019-11-06 11:00:00,N.Y.C.,61761,22.33,1.24,-10.9
2019-11-06 12:00:00,N.Y.C.,61761,21.57,1.23,-10.6
2019-11-06 13:00:00,N.Y.C.,61761,21.83,1.22,-11.06
2019-11-06 14:00:00,N.Y.C.,61761,21.74,1.19,-11.39
2019-11-06 15:00:00,N.Y.C.,61761,23.98,1.28,-12.73
2019-11-06 16:00:00,N.Y.C.,61761,27.6,1.46,-14.39
2019-11-06 17:00:00,N.Y.C.,61761,34.94,2.53,-10.43
2019-11-06 18:00:00,N.Y.C.,61761,34.19,2.26,-12.47
2019-11-06 19:00:00,N.Y.C.,61761,30.2,1.82,-12.92
2019-11-06 20:00:00,N.Y.C.,61761,26.33,1.57,-11.66
2019-11-06 21:00:00,N.Y.C.,61761,23.19,1.1,-13.05
2019-11-06 22:00:00,N.Y.C.,61761,20.16,0.9,-11.72
2019-11-06 23:00:00,N.Y.C.,61761,18.81,0.69,-12.19
2019-11-07 00:00:00,N.Y.C.,61761,18.91,0.64,-11.84
2019-11-07 01:00:00,N.Y.C.,61761,17.36,0.52,-11.46
2019-11-07 02:00:00,N.Y.C.,61761,16.96,0.52,-10.8
2019-11-07 03:00:00,N.Y.C.,61761,16.18,0.51,-9.91
2019-11-07 04:00:00,N.Y.C.,61761,17.42,0.56,-10.47
2019-11-07 05:00:00,N.Y.C.,61761,20.96,0.68,-12.82
2019-11-07 06:00:00,N.Y.C.,61761,26.99,1.24,-12.48
